txn_id,order_id,operation_type,status,psp,psp_reference,sku,country,currency,amount_local,fx_rate_applied,fx_date_applied,amount_usd,created_at_utc,captured_at_utc
TXN-106697,ORD-506697,SALE,settled,dlocal,DL-90001002,sub_monthly,CL,CLP,6990,0.001061,2026-06-15,7.42,2026-06-15T18:22:05Z,2026-06-15T18:39:05Z
TXN-106461,ORD-506461,SALE,settled,dlocal,DL-90000766,coach_addon,MX,MXN,59.00,0.055169,2026-06-15,3.25,2026-06-15T18:27:10Z,2026-06-15T19:25:10Z
TXN-103197,ORD-503197,SALE,settled,paypal_eu,F9Z06U4YKS066YQ7N,sub_annual,ES,EUR,59.99,1.085150,2026-06-15,65.10,2026-06-15T18:27:14Z,2026-06-15T19:09:14Z
TXN-100412,ORD-500412,SALE,settled,paypal_us,0CWV1YBTAVLUL4Q2Q,sub_quarterly,US,USD,24.99,1.000000,2026-06-15,24.99,2026-06-15T18:30:12Z,2026-06-15T18:53:12Z
TXN-100749,ORD-500749,SALE,settled,paypal_us,U3XNF06E5UVH0U9EJ,sub_monthly,US,USD,9.99,1.000000,2026-06-15,9.99,2026-06-15T18:31:08Z,2026-06-15T20:12:08Z
TXN-105556,ORD-505556,SALE,settled,adyen,8620000000001606,sub_monthly,DE,EUR,9.99,1.085150,2026-06-15,10.84,2026-06-15T18:31:43Z,2026-06-15T19:43:43Z
TXN-103153,ORD-503153,SALE,settled,paypal_eu,84WPRH1JEYST9LR5P,sub_monthly,FR,EUR,9.99,1.085150,2026-06-15,10.84,2026-06-15T18:32:06Z,2026-06-15T19:52:06Z
TXN-104679,ORD-504679,SALE,settled,adyen,8620000000000729,sub_monthly,DE,EUR,9.99,1.085150,2026-06-15,10.84,2026-06-15T18:34:45Z,2026-06-15T20:23:45Z
TXN-101063,ORD-501063,SALE,settled,paypal_us,YRKC2CQTUHZJMV8RN,sub_monthly,US,USD,9.99,1.000000,2026-06-15,9.99,2026-06-15T18:39:04Z,2026-06-15T19:43:04Z
TXN-104218,ORD-504218,SALE,settled,adyen,8620000000000268,sub_monthly,DE,EUR,9.99,1.085150,2026-06-15,10.84,2026-06-15T18:39:46Z,2026-06-15T19:35:46Z
TXN-104506,ORD-504506,SALE,settled,adyen,8620000000000556,sub_annual,DE,EUR,59.99,1.085150,2026-06-15,65.10,2026-06-15T18:40:21Z,2026-06-15T19:48:21Z
TXN-102157,ORD-502157,SALE,settled,paypal_eu,6VNUKJ5W37CY115AC,sub_monthly,DE,EUR,9.99,1.085150,2026-06-15,10.84,2026-06-15T18:42:21Z,2026-06-15T19:30:21Z
TXN-107465,ORD-507465,SALE,settled,google_play,,sub_quarterly,GB,GBP,21.99,1.291251,2026-06-15,28.39,2026-06-15T18:44:25Z,2026-06-15T18:53:25Z
TXN-105795,ORD-505795,SALE,settled,dlocal,DL-90000100,coach_addon,BR,BRL,16.90,0.185005,2026-06-15,3.13,2026-06-15T18:45:53Z,2026-06-15T20:24:53Z
TXN-101996,ORD-501996,SALE,settled,paypal_us,RXNSVC5934PESWSLD,sub_annual,US,USD,59.99,1.000000,2026-06-15,59.99,2026-06-15T18:46:46Z,2026-06-15T19:45:46Z
TXN-107254,ORD-507254,SALE,settled,google_play,,sub_annual,US,USD,59.99,1.000000,2026-06-15,59.99,2026-06-15T18:50:41Z,2026-06-15T19:59:41Z
TXN-105363,ORD-505363,SALE,declined,adyen,8620000000001413,sub_annual,DE,EUR,59.99,1.085150,2026-06-15,65.10,2026-06-15T18:57:09Z,
TXN-105066,ORD-505066,SALE,settled,adyen,8620000000001116,sub_annual,DE,EUR,59.99,1.085150,2026-06-15,65.10,2026-06-15T18:59:26Z,2026-06-15T19:11:26Z
TXN-103023,ORD-503023,SALE,settled,paypal_eu,GMSDSK1NCJJL78KHK,sub_monthly,FR,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T07:02:35Z,2026-06-16T07:51:35Z
TXN-104322,ORD-504322,SALE,settled,adyen,8620000000000372,sub_monthly,GB,GBP,8.99,1.289482,2026-06-16,11.59,2026-06-16T07:10:46Z,2026-06-16T08:07:46Z
TXN-107258,ORD-507258,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T07:12:01Z,2026-06-16T08:46:01Z
TXN-100914,ORD-500914,SALE,settled,paypal_us,18TAW1EGMJGN1Y1MX,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T07:15:43Z,2026-06-16T07:37:43Z
TXN-100942,ORD-500942,SALE,settled,paypal_us,VUE47XLF8YJEFMTUN,sub_annual,US,USD,59.99,1.000000,2026-06-16,59.99,2026-06-16T07:16:04Z,2026-06-16T08:02:04Z
TXN-106389,ORD-506389,SALE,settled,dlocal,DL-90000694,sub_monthly,BR,BRL,34.90,0.184674,2026-06-16,6.45,2026-06-16T07:21:58Z,2026-06-16T08:24:58Z
TXN-105936,ORD-505936,SALE,settled,dlocal,DL-90000241,sub_quarterly,BR,BRL,89.90,0.184674,2026-06-16,16.60,2026-06-16T07:23:53Z,2026-06-16T07:45:53Z
TXN-102334,ORD-502334,SALE,settled,paypal_eu,Q956HXAR7YCB363WZ,sub_quarterly,FR,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T07:24:13Z,2026-06-16T07:55:13Z
TXN-105266,ORD-505266,SALE,settled,adyen,8620000000001316,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T07:25:15Z,2026-06-16T09:09:15Z
TXN-102978,ORD-502978,SALE,settled,paypal_eu,C7HV5AEAGPCCWZUY1,sub_monthly,GB,GBP,8.99,1.289482,2026-06-16,11.59,2026-06-16T07:27:30Z,2026-06-16T08:27:30Z
TXN-105052,ORD-505052,SALE,settled,adyen,8620000000001102,sub_monthly,FR,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T07:29:51Z,2026-06-16T08:28:51Z
TXN-102999,ORD-502999,SALE,settled,paypal_eu,46BAEJM8G8EDG5P1T,sub_annual,DE,EUR,59.99,1.086632,2026-06-16,65.19,2026-06-16T07:31:42Z,2026-06-16T09:21:42Z
TXN-106403,ORD-506403,SALE,settled,dlocal,DL-90000708,sub_monthly,CL,CLP,6990,0.001059,2026-06-16,7.40,2026-06-16T07:32:57Z,2026-06-16T09:15:57Z
TXN-104081,ORD-504081,SALE,settled,adyen,8620000000000131,sub_quarterly,GB,GBP,21.99,1.289482,2026-06-16,28.36,2026-06-16T07:34:02Z,2026-06-16T07:52:02Z
TXN-100219,ORD-500219,SALE,settled,paypal_us,YLYZ7HSHVNDJTY920,sub_annual,US,USD,59.99,1.000000,2026-06-16,59.99,2026-06-16T07:35:02Z,2026-06-16T08:11:02Z
TXN-106253,ORD-506253,SALE,settled,dlocal,DL-90000558,sub_monthly,CO,COP,29900.00,0.000246,2026-06-16,7.36,2026-06-16T07:35:43Z,2026-06-16T09:06:43Z
TXN-100579,ORD-500579,SALE,settled,paypal_us,MDCK8GP1835FAJP1Z,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T07:37:07Z,2026-06-16T09:01:07Z
TXN-105598,ORD-505598,SALE,settled,adyen,8620000000001648,sub_quarterly,GB,GBP,21.99,1.289482,2026-06-16,28.36,2026-06-16T07:37:17Z,2026-06-16T08:48:17Z
TXN-100140,ORD-500140,SALE,settled,paypal_us,VDL9AH4J6TNXYN229,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T07:39:06Z,2026-06-16T08:51:06Z
TXN-101593,ORD-501593,SALE,settled,paypal_us,01AN8FGK1VXQQH9MM,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T07:40:56Z,2026-06-16T08:09:56Z
TXN-101377,ORD-501377,SALE,settled,paypal_us,DDU92YKD4LUP39E1L,sub_annual,US,USD,59.99,1.000000,2026-06-16,59.99,2026-06-16T07:41:59Z,2026-06-16T08:38:59Z
TXN-102566,ORD-502566,SALE,settled,paypal_eu,9685X2GE9GCV6HMEN,sub_quarterly,GB,GBP,21.99,1.289482,2026-06-16,28.36,2026-06-16T07:42:45Z,2026-06-16T08:27:45Z
TXN-107447,ORD-507447,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T07:42:48Z,2026-06-16T08:47:48Z
TXN-106933,ORD-506933,SALE,settled,dlocal,DL-90001238,sub_monthly,BR,BRL,34.90,0.184674,2026-06-16,6.45,2026-06-16T07:43:41Z,2026-06-16T08:42:41Z
TXN-100932,ORD-500932,SALE,settled,paypal_us,WA4LJEE84M9UT3W5J,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T07:44:15Z,2026-06-16T09:14:15Z
TXN-104252,ORD-504252,SALE,settled,adyen,8620000000000302,sub_quarterly,NL,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T07:46:41Z,2026-06-16T09:09:41Z
TXN-107252,ORD-507252,SALE,settled,google_play,,sub_quarterly,DE,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T07:50:42Z,2026-06-16T08:28:42Z
TXN-103551,ORD-503551,SALE,settled,paypal_eu,6U9VEY6SGQWBDLDS7,coach_addon,ES,EUR,4.99,1.086632,2026-06-16,5.42,2026-06-16T07:56:21Z,2026-06-16T09:41:21Z
TXN-103832,ORD-503832,SALE,settled,paypal_eu,WDHHL99KEV7RS5LTV,sub_annual,DE,EUR,59.99,1.086632,2026-06-16,65.19,2026-06-16T07:58:16Z,2026-06-16T08:13:16Z
TXN-107030,ORD-507030,SALE,settled,google_play,,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T08:03:17Z,2026-06-16T08:22:17Z
TXN-102017,ORD-502017,SALE,settled,paypal_us,PDLZP4PGKVE2AUY5C,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T08:03:27Z,2026-06-16T09:09:27Z
TXN-103288,ORD-503288,SALE,settled,paypal_eu,WTZZBLHKJBKP0AG1G,sub_quarterly,FR,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T08:04:12Z,2026-06-16T09:12:12Z
TXN-102588,ORD-502588,SALE,settled,paypal_eu,7F18X70DDJXQB9W2L,sub_monthly,ES,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T08:11:18Z,2026-06-16T09:08:18Z
TXN-101911,ORD-501911,SALE,declined,paypal_us,UDWM4HNQH73WF9MHP,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T08:13:26Z,
TXN-100617,ORD-500617,SALE,settled,paypal_us,SXNZQCGAS4P3M05KL,coach_addon,US,USD,4.99,1.000000,2026-06-16,4.99,2026-06-16T08:13:39Z,2026-06-16T09:00:39Z
TXN-101308,ORD-501308,SALE,settled,paypal_us,VBN2BVG0BU2HQ2LEH,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T08:17:14Z,2026-06-16T08:39:14Z
TXN-104781,ORD-504781,SALE,settled,adyen,8620000000000831,sub_monthly,NL,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T08:17:20Z,2026-06-16T09:41:20Z
TXN-104029,ORD-504029,SALE,settled,adyen,8620000000000079,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T08:19:42Z,2026-06-16T08:50:42Z
TXN-101145,ORD-501145,SALE,settled,paypal_us,TL1HV1JSB9GS0MBNF,coach_addon,US,USD,4.99,1.000000,2026-06-16,4.99,2026-06-16T08:19:54Z,2026-06-16T09:25:54Z
TXN-106804,ORD-506804,SALE,settled,dlocal,DL-90001109,sub_quarterly,AR,ARS,15999.00,0.000836,2026-06-16,13.38,2026-06-16T08:21:07Z,2026-06-16T08:36:07Z
TXN-102765,ORD-502765,SALE,settled,paypal_eu,XCYBPQV774CA58SEU,sub_quarterly,DE,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T08:25:38Z,2026-06-16T08:56:38Z
TXN-101985,ORD-501985,SALE,settled,paypal_us,GQ7HGWRVEDAFTUTVE,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T08:32:35Z,2026-06-16T09:48:35Z
TXN-103258,ORD-503258,SALE,settled,paypal_eu,EHSFQHJVE57L1KNL4,sub_annual,DE,EUR,59.99,1.086632,2026-06-16,65.19,2026-06-16T08:32:45Z,2026-06-16T09:32:45Z
TXN-102232,ORD-502232,SALE,settled,paypal_eu,Q31M127K36X673KYR,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T08:36:08Z,2026-06-16T10:11:08Z
TXN-102176,ORD-502176,SALE,settled,paypal_eu,CAZ8GE6YWXMV0Z8H8,sub_monthly,GB,GBP,8.99,1.289482,2026-06-16,11.59,2026-06-16T08:37:03Z,2026-06-16T10:17:03Z
TXN-107577,ORD-507577,SALE,settled,google_play,,coach_addon,BR,BRL,16.90,0.184674,2026-06-16,3.12,2026-06-16T08:37:13Z,2026-06-16T10:14:13Z
TXN-107669,ORD-507669,SALE,settled,google_play,,sub_quarterly,MX,MXN,329.00,0.055234,2026-06-16,18.17,2026-06-16T08:39:10Z,2026-06-16T09:11:10Z
TXN-102348,ORD-502348,SALE,settled,paypal_eu,QH3BGBQUCQ7X8M85Z,sub_quarterly,ES,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T08:39:33Z,2026-06-16T09:26:33Z
TXN-106232,ORD-506232,SALE,settled,dlocal,DL-90000537,coach_addon,AR,ARS,2599.00,0.000836,2026-06-16,2.17,2026-06-16T08:41:20Z,2026-06-16T08:50:20Z
TXN-101318,ORD-501318,SALE,settled,paypal_us,1S3QN4FDWMC846FUY,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T08:42:04Z,2026-06-16T09:26:04Z
TXN-103783,ORD-503783,SALE,declined,paypal_eu,EXBVGJBDZ9Q0TE8KH,sub_monthly,ES,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T08:50:14Z,
TXN-102408,ORD-502408,SALE,settled,paypal_eu,HS60F7Q78DT27KRE8,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T08:58:11Z,2026-06-16T09:06:11Z
TXN-103815,ORD-503815,SALE,settled,paypal_eu,KD814XD3TUMBXHJ00,sub_monthly,FR,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:04:31Z,2026-06-16T10:32:31Z
TXN-105714,ORD-505714,SALE,settled,dlocal,DL-90000019,sub_quarterly,CO,COP,79900.00,0.000246,2026-06-16,19.66,2026-06-16T09:04:41Z,2026-06-16T09:35:41Z
TXN-105207,ORD-505207,SALE,settled,adyen,8620000000001257,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:07:29Z,2026-06-16T09:55:29Z
TXN-101799,ORD-501799,SALE,settled,paypal_us,HZ35GXFDFH9Y4ZB75,sub_annual,US,USD,59.99,1.000000,2026-06-16,59.99,2026-06-16T09:08:11Z,2026-06-16T10:56:11Z
TXN-100700,ORD-500700,SALE,settled,paypal_us,XHKMLS5GJWZ6GCC0Z,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T09:11:32Z,2026-06-16T10:59:32Z
TXN-101209,ORD-501209,SALE,declined,paypal_us,8N9Y6G8HQS2NL3MUR,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T09:12:21Z,
TXN-106098,ORD-506098,SALE,settled,dlocal,DL-90000403,sub_monthly,MX,MXN,129.00,0.055234,2026-06-16,7.13,2026-06-16T09:14:52Z,2026-06-16T10:24:52Z
TXN-107660,ORD-507660,SALE,settled,google_play,,sub_monthly,MX,MXN,129.00,0.055234,2026-06-16,7.13,2026-06-16T09:15:17Z,2026-06-16T09:47:17Z
TXN-107685,ORD-507685,SALE,settled,google_play,,sub_quarterly,BR,BRL,89.90,0.184674,2026-06-16,16.60,2026-06-16T09:22:31Z,2026-06-16T10:40:31Z
TXN-105555,ORD-505555,SALE,declined,adyen,8620000000001605,sub_monthly,NL,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:22:40Z,
TXN-106583,ORD-506583,SALE,declined,dlocal,DL-90000888,sub_monthly,MX,MXN,129.00,0.055234,2026-06-16,7.13,2026-06-16T09:23:24Z,
TXN-107012,ORD-507012,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:24:38Z,2026-06-16T10:34:38Z
TXN-107389,ORD-507389,SALE,settled,google_play,,coach_addon,US,USD,4.99,1.000000,2026-06-16,4.99,2026-06-16T09:26:03Z,2026-06-16T10:45:03Z
TXN-103404,ORD-503404,SALE,settled,paypal_eu,T44B8JKTMQ3YHXPW3,sub_monthly,ES,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:27:04Z,2026-06-16T10:33:04Z
TXN-104088,ORD-504088,SALE,declined,adyen,8620000000000138,sub_annual,DE,EUR,59.99,1.086632,2026-06-16,65.19,2026-06-16T09:35:13Z,
TXN-105511,ORD-505511,SALE,settled,adyen,8620000000001561,sub_annual,FR,EUR,59.99,1.086632,2026-06-16,65.19,2026-06-16T09:35:50Z,2026-06-16T10:10:50Z
TXN-100911,ORD-500911,SALE,settled,paypal_us,MVC89XUX2N4VJKNEP,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T09:37:14Z,2026-06-16T09:57:14Z
TXN-103069,ORD-503069,SALE,settled,paypal_eu,HVENTB74KCFLJ55FA,sub_monthly,ES,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:37:34Z,2026-06-16T10:19:34Z
TXN-107730,ORD-507730,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:37:39Z,2026-06-16T11:21:39Z
TXN-107412,ORD-507412,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:41:20Z,2026-06-16T09:47:20Z
TXN-105479,ORD-505479,SALE,settled,adyen,8620000000001529,sub_monthly,NL,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:44:23Z,2026-06-16T11:07:23Z
TXN-101871,ORD-501871,SALE,settled,paypal_us,J7T2UU6BVZLZ61VWX,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T09:44:31Z,2026-06-16T10:57:31Z
TXN-107468,ORD-507468,SALE,settled,google_play,,sub_quarterly,DE,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T09:44:37Z,2026-06-16T10:23:37Z
TXN-103543,ORD-503543,SALE,settled,paypal_eu,PU2XQR1KYTWZMN6EL,sub_quarterly,FR,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T09:48:25Z,2026-06-16T11:24:25Z
TXN-103734,ORD-503734,SALE,settled,paypal_eu,VE33ZVZCNGY7HTGUP,sub_monthly,ES,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T09:49:29Z,2026-06-16T11:29:29Z
TXN-107260,ORD-507260,SALE,settled,google_play,,sub_quarterly,BR,BRL,89.90,0.184674,2026-06-16,16.60,2026-06-16T09:49:58Z,2026-06-16T10:16:58Z
TXN-101219,ORD-501219,SALE,settled,paypal_us,DUPJ3CTUDV2TYJASF,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T09:54:52Z,2026-06-16T10:33:52Z
TXN-100587,ORD-500587,SALE,settled,paypal_us,3BQ2CVJZ0U48VNCQT,sub_annual,US,USD,59.99,1.000000,2026-06-16,59.99,2026-06-16T09:55:59Z,2026-06-16T10:00:59Z
TXN-105993,ORD-505993,SALE,settled,dlocal,DL-90000298,sub_quarterly,BR,BRL,89.90,0.184674,2026-06-16,16.60,2026-06-16T09:58:41Z,2026-06-16T11:07:41Z
TXN-102113,ORD-502113,SALE,settled,paypal_eu,8YQ4R4A3Y7F4ZFUZU,sub_annual,FR,EUR,59.99,1.086632,2026-06-16,65.19,2026-06-16T09:58:57Z,2026-06-16T11:37:57Z
TXN-107950,ORD-507776,SALE,settled,paypal_eu,E0RTDA3N6XGF1YNLJ,sub_annual,DE,EUR,59.99,1.095953,2026-06-02,65.75,2026-06-16T10:00:00Z,2026-06-16T10:32:00Z
TXN-105373,ORD-505373,SALE,settled,adyen,8620000000001423,sub_monthly,GB,GBP,8.99,1.289482,2026-06-16,11.59,2026-06-16T10:01:14Z,2026-06-16T10:33:14Z
TXN-102524,ORD-502524,SALE,settled,paypal_eu,S3YWEZLTQ3Q54NS7Y,sub_annual,DE,EUR,59.99,1.086632,2026-06-16,65.19,2026-06-16T10:01:25Z,2026-06-16T10:57:25Z
TXN-100341,ORD-500341,SALE,settled,paypal_us,K5BK7RG7UWF0X72MU,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T10:02:19Z,2026-06-16T10:18:19Z
TXN-101111,ORD-501111,SALE,settled,paypal_us,Y6WGRJX7UN60VZ3SP,coach_addon,US,USD,4.99,1.000000,2026-06-16,4.99,2026-06-16T10:04:26Z,2026-06-16T11:14:26Z
TXN-101368,ORD-501368,SALE,settled,paypal_us,HUR8MEQ02YHXWH9YJ,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T10:05:01Z,2026-06-16T11:10:01Z
TXN-103196,ORD-503196,SALE,settled,paypal_eu,UXB2WWTW50ZG5Q9UW,sub_quarterly,GB,GBP,21.99,1.289482,2026-06-16,28.36,2026-06-16T10:09:34Z,2026-06-16T11:07:34Z
TXN-106073,ORD-506073,SALE,settled,dlocal,DL-90000378,sub_annual,CL,CLP,44990,0.001059,2026-06-16,47.64,2026-06-16T10:12:14Z,2026-06-16T11:46:14Z
TXN-107701,ORD-507701,SALE,settled,google_play,,sub_quarterly,BR,BRL,89.90,0.184674,2026-06-16,16.60,2026-06-16T10:13:23Z,2026-06-16T10:22:23Z
TXN-106257,ORD-506257,SALE,settled,dlocal,DL-90000562,sub_monthly,CO,COP,29900.00,0.000246,2026-06-16,7.36,2026-06-16T10:15:21Z,2026-06-16T10:39:21Z
TXN-102049,ORD-502049,SALE,settled,paypal_us,KKU7BWY9PECV800T2,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T10:16:02Z,2026-06-16T11:06:02Z
TXN-104675,ORD-504675,SALE,settled,adyen,8620000000000725,sub_monthly,NL,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T10:17:56Z,2026-06-16T11:25:56Z
TXN-105269,ORD-505269,SALE,settled,adyen,8620000000001319,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T10:19:26Z,2026-06-16T11:48:26Z
TXN-107591,ORD-507591,SALE,settled,google_play,,sub_monthly,BR,BRL,34.90,0.184674,2026-06-16,6.45,2026-06-16T10:22:44Z,2026-06-16T11:05:44Z
TXN-104179,ORD-504179,SALE,settled,adyen,8620000000000229,sub_annual,US,USD,59.99,1.000000,2026-06-16,59.99,2026-06-16T10:23:54Z,2026-06-16T11:12:54Z
TXN-102545,ORD-502545,SALE,settled,paypal_eu,ZJKDNKLN2PYJCJYZF,sub_monthly,ES,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T10:28:06Z,2026-06-16T10:33:06Z
TXN-104337,ORD-504337,SALE,settled,adyen,8620000000000387,sub_quarterly,DE,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T10:29:03Z,2026-06-16T12:00:03Z
TXN-105928,ORD-505928,SALE,settled,dlocal,DL-90000233,sub_monthly,BR,BRL,34.90,0.184674,2026-06-16,6.45,2026-06-16T10:29:24Z,2026-06-16T11:30:24Z
TXN-101870,ORD-501870,SALE,settled,paypal_us,1KM8E52NYHSTCQ1SE,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T10:34:31Z,2026-06-16T11:41:31Z
TXN-102209,ORD-502209,SALE,settled,paypal_eu,RND9PNZEVE1YBJJ5R,coach_addon,FR,EUR,4.99,1.086632,2026-06-16,5.42,2026-06-16T10:35:14Z,2026-06-16T11:10:14Z
TXN-107478,ORD-507478,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T10:37:36Z,2026-06-16T11:26:36Z
TXN-103707,ORD-503707,SALE,settled,paypal_eu,47BVL7RVURKV2KW96,coach_addon,GB,GBP,4.49,1.289482,2026-06-16,5.79,2026-06-16T10:43:05Z,2026-06-16T11:11:05Z
TXN-106344,ORD-506344,SALE,settled,dlocal,DL-90000649,sub_monthly,CL,CLP,6990,0.001059,2026-06-16,7.40,2026-06-16T10:47:41Z,2026-06-16T11:37:41Z
TXN-106738,ORD-506738,SALE,settled,dlocal,DL-90001043,sub_annual,MX,MXN,799.00,0.055234,2026-06-16,44.13,2026-06-16T10:50:39Z,2026-06-16T11:51:39Z
TXN-105280,ORD-505280,SALE,settled,adyen,8620000000001330,sub_monthly,NL,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T10:51:47Z,2026-06-16T12:26:47Z
TXN-107680,ORD-507680,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T10:52:54Z,2026-06-16T12:22:54Z
TXN-104312,ORD-504312,SALE,settled,adyen,8620000000000362,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T10:54:12Z,2026-06-16T12:11:12Z
TXN-101707,ORD-501707,SALE,settled,paypal_us,GBDP3S389FXW61TSJ,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T10:58:18Z,2026-06-16T12:46:18Z
TXN-103736,ORD-503736,SALE,settled,paypal_eu,1XJVV87T20NFTNK8U,sub_monthly,IT,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T11:00:38Z,2026-06-16T11:49:38Z
TXN-105641,ORD-505641,SALE,settled,adyen,8620000000001691,sub_monthly,GB,GBP,8.99,1.289482,2026-06-16,11.59,2026-06-16T11:05:42Z,2026-06-16T11:39:42Z
TXN-102796,ORD-502796,SALE,settled,paypal_eu,PMS3BP6ZS678BQBNW,sub_quarterly,FR,EUR,24.99,1.086632,2026-06-16,27.15,2026-06-16T11:12:05Z,2026-06-16T12:55:05Z
TXN-106734,ORD-506734,SALE,settled,dlocal,DL-90001039,sub_quarterly,CL,CLP,17990,0.001059,2026-06-16,19.05,2026-06-16T11:14:51Z,2026-06-16T12:30:51Z
TXN-106334,ORD-506334,SALE,settled,dlocal,DL-90000639,coach_addon,MX,MXN,59.00,0.055234,2026-06-16,3.26,2026-06-16T11:18:44Z,2026-06-16T12:14:44Z
TXN-105471,ORD-505471,SALE,settled,adyen,8620000000001521,sub_monthly,NL,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T11:19:21Z,2026-06-16T12:27:21Z
TXN-105643,ORD-505643,SALE,settled,adyen,8620000000001693,sub_monthly,NL,EUR,9.99,1.086632,2026-06-16,10.86,2026-06-16T11:22:34Z,2026-06-16T12:03:34Z
TXN-101814,ORD-501814,SALE,settled,paypal_us,GENVVFF4SA7ZZY9TB,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T11:28:04Z,2026-06-16T12:26:04Z
TXN-101452,ORD-501452,SALE,declined,paypal_us,V2B61TPD4SFA3LBJG,sub_quarterly,US,USD,24.99,1.000000,2026-06-16,24.99,2026-06-16T11:29:56Z,
TXN-101005,ORD-501005,SALE,settled,paypal_us,Y3JAEPP85NM0BDHWQ,sub_monthly,US,USD,9.99,1.000000,2026-06-16,9.99,2026-06-16T11:35:34Z,2026-06-16T12:59:34Z
